City,Price,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Vancouver,1199000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1499000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,999000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,488000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1088000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,899000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3480000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2058000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1898000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1289000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,998000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1195000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1799999.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,799000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1128000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2988000.0,5.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4800000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,749000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,688800.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,595000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2998000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1020000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,799900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1780000.0,5.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1479900.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,999999.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2350000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,848000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1598000.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,6295000.0,7.0,8.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,849999.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4888000.0,6.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3990000.0,6.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,554000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,649000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1380000.0,5.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3900000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,764900.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1598000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,699800.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1580000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3299900.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1319900.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2488000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3279900.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1179900.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2299000.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,910000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1138000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2598000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1899000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1599000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,699000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1830000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1358900.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2598000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1645000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,708000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,897800.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2588000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,560000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,999999.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1588000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2598000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,7880000.0,3.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2299999.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4298000.0,7.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,875000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1958000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,649000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2797000.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2595000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,6370000.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,5780000.0,6.0,7.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3659000.0,6.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2880000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1898000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,679000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,499800.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1168000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1678800.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,589000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,639000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1999000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,664900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1668000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1899000.0,4.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4288000.0,4.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1328000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,489900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,988000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,790000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1899999.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,648000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1699000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,599000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1976000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2049000.0,3.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2498000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2549000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1899000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1648000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1995000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3348888.0,5.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,724900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4580000.0,7.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1799000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,728800.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,599800.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1900000.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,799000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1600000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,598800.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1649900.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2399000.0,6.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,874900.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2999800.0,4.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,659000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1995000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,839000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1849000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1398000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2188000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4499000.0,6.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1248000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1798000.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1599800.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,620000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,818000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1848888.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,888000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,650000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,619000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2998000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3700000.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1659900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1999000.0,4.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,799900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,699000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,519800.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1279900.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3949000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1149900.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1399000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4488000.0,8.0,8.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,828000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2549000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1090000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,688000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,589900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,698000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2499000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2699000.0,6.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4280000.0,6.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1150000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3380000.0,6.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3799000.0,8.0,9.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3300000.0,7.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1800000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1285000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1098000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1118000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,7680000.0,9.0,9.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2049900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,689000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1800000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1479000.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,989000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,495000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3998000.0,7.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2178000.0,5.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1899900.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3788000.0,7.0,9.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,880000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,680000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2299999.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2360000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1980000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1999999.0,6.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,898000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1849000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,699900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2250000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2180000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,499900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,12698000.0,4.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1570000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,599900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1838000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,785000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3188000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,629000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2399900.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2588000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2298800.0,6.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,838000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1499900.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1009800.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3788000.0,4.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3998000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,549000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1997300.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1375000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1238000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1488000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1449000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4950000.0,6.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1568000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,620000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,689900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,849500.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,6288000.0,8.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1999900.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3999000.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4500000.0,5.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1788000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2288000.0,3.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,825000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1099000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,788800.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,555000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1349000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2298000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,978000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1029900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,525000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,650000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1159000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1088000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,695000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,549800.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1888000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3498000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,759900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1328000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,850000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,728000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,7995000.0,5.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,569900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1049000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3788000.0,6.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,575000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1398000.0,4.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,825000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,719000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4300000.0,8.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1180000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1749000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,968000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,779000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,769000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1068800.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,798900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,425000.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2099000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,860000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,899000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2850000.0,8.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,694900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2299000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,889900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1648000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,795000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3888000.0,9.0,8.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2588000.0,6.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2849000.0,5.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1749900.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,4089000.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,919900.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,798000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1298000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,999000.0,2.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2098000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1599000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,10000000.0,5.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,749500.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,5375000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1899000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1738000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1075000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1998000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1049900.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1579900.0,4.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,9980000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2180000.0,6.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2850000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1488800.0,5.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1348000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1298000.0,3.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,619999.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2998000.0,6.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1080000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,5998000.0,4.0,6.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1468888.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3800000.0,4.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2099000.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,3598000.0,5.0,3.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2598800.0,5.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,729900.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2590000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2480000.0,4.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,868000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1599900.0,5.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1499000.0,4.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,724000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,949000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,6788000.0,7.0,5.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1795000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2148000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,499000.0,2.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1298000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1068000.0,2.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,849000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2288000.0,6.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,638888.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,1080000.0,3.0,2.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,738000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,879000.0,1.0,1.0,British Columbia,2426160,49.25,-123.1,90000.0
Vancouver,2799900.0,5.0,4.0,British Columbia,2426160,49.25,-123.1,90000.0
