City,Number_Beds,Number_Baths,Latitude,Longitude,Bath_Bed_Ratio,Log_Income,Log_Population,Province_Code,Log_Price
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.61681690686134
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.534474352733596
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.729953758926653
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.52649559761195
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.727346984131906
Toronto,5.0,2.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.99699926803766
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.014334861352134
Toronto,3.0,3.0,43.7417,-79.3733,0.75,11.48247656671073,15.54675132684935,6,13.577254637874743
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.454542124461861
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.471612215950506
Toronto,5.0,5.0,43.7417,-79.3733,0.8333333333333334,11.48247656671073,15.54675132684935,6,14.430696737594902
Toronto,3.0,3.0,43.7417,-79.3733,0.75,11.48247656671073,15.54675132684935,6,14.25312076497659
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.251637470576167
Toronto,3.0,1.0,43.7417,-79.3733,0.25,11.48247656671073,15.54675132684935,6,13.853770232544809
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.402742068796885
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.70903942580019
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.511700458595241
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.337460240786882
Toronto,3.0,1.0,43.7417,-79.3733,0.25,11.48247656671073,15.54675132684935,6,13.955273369904273
Toronto,5.0,6.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,15.06684421977304
Toronto,4.0,5.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,14.766461233861921
Toronto,5.0,3.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.345550989235415
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,14.038654909278163
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.592367006650065
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.711190744264153
Toronto,3.0,3.0,43.7417,-79.3733,0.75,11.48247656671073,15.54675132684935,6,13.94645197449442
Toronto,6.0,4.0,43.7417,-79.3733,0.5714285714285714,11.48247656671073,15.54675132684935,6,13.99699926803766
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.4856180275228
Toronto,3.0,4.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,14.22030944419592
Toronto,5.0,4.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,14.284889617206765
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.499430382731967
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.144815024531075
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.233727634485032
Toronto,4.0,3.0,43.7417,-79.3733,0.6,11.48247656671073,15.54675132684935,6,14.402742068796885
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.270612678298292
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.900771320188321
Toronto,4.0,3.0,43.7417,-79.3733,0.6,11.48247656671073,15.54675132684935,6,13.670485941982712
Toronto,4.0,2.0,43.7417,-79.3733,0.4,11.48247656671073,15.54675132684935,6,13.710040036256004
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.304519920584285
Toronto,4.0,3.0,43.7417,-79.3733,0.6,11.48247656671073,15.54675132684935,6,14.72979968796928
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.591117476312084
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.215855541983634
Toronto,4.0,2.0,43.7417,-79.3733,0.4,11.48247656671073,15.54675132684935,6,13.989464705423494
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.527696476799726
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.345508528717259
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.844773125767981
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.603555432133808
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.565767608549109
